timestep_number,analysis_time,cycle_time,max_shearrate,total_volume_delivered,volumetric_flowrate
321,1.8167062080465257e-05,29.6123104095459,25260918.0,4.4161026907254514e-05,2.43082930589752
322,1.82217172550736e-05,29.701398849487305,32328842.0,4.457805422496694e-05,2.4464244286610675
323,1.8286469639861025e-05,29.80694580078125,29569480.0,4.506818812240374e-05,2.464564730644545
324,1.8344087948207743e-05,29.900863647460938,19744326.0,4.55113332603869e-05,2.4809809781158108
325,1.8406171875540167e-05,30.002059936523438,35681260.0,4.601211731885622e-05,2.4998200402551602
326,1.8471371731720865e-05,30.108335494995117,49211160.0,4.65315727059291e-05,2.5191184164206106
327,1.8530567103880458e-05,30.204824447631836,36839236.0,4.696538487527901e-05,2.5344817895748077
328,1.8597311282064766e-05,30.313617706298828,26720290.0,4.7444330472953726e-05,2.5511392347725557
329,1.8658660337678157e-05,30.413616180419922,24576708.0,4.790045568533352e-05,2.5671969379605604
330,1.8720009393291548e-05,30.513614654541016,25384006.0,4.8368263360297574e-05,2.5837734556709515
331,1.8776994693325832e-05,30.60650062561035,40262528.0,4.880528246795024e-05,2.5992062768861395
332,1.8836246454156935e-05,30.703081130981445,34133408.0,4.927896110220663e-05,2.616177337780126
333,1.89014808711363e-05,30.80941390991211,28383620.0,4.983060273551321e-05,2.636333262734326
334,1.8967766663990915e-05,30.91745948791504,24358304.0,5.039730089032204e-05,2.656997093179034
335,1.9018736566067673e-05,31.000539779663086,52892784.0,5.082948920777953e-05,2.6726007288237583
336,1.908162266772706e-05,31.103044509887695,47561920.0,5.1378195289366575e-05,2.6925485418104946
337,1.914477070386056e-05,31.205976486206055,38150624.0,5.192060053630859e-05,2.7119990800327924
338,1.9210650862078182e-05,31.3133602142334,24575664.0,5.243771646272579e-05,2.729616858856033
339,1.9271075871074572e-05,31.411853790283203,24810796.0,5.287599527288101e-05,2.7438008976056505
340,1.9332424926687963e-05,31.511852264404297,22566092.0,5.3314078554198544e-05,2.757754330166812
341,1.9391203750274144e-05,31.607662200927734,24214054.0,5.374758925047572e-05,2.7717510445794713
342,1.9451583284535445e-05,31.70608139038086,22948398.0,5.4201815584552935e-05,2.786498908170879
343,1.950959449459333e-05,31.80063819885254,19808150.0,5.461332891087856e-05,2.799306204237791
344,1.957094355020672e-05,31.900638580322266,17739960.0,5.499205389735581e-05,2.8098826076668617
345,1.9632294424809515e-05,32.000640869140625,21238376.0,5.5336670708611277e-05,2.8186552988264992
346,1.9697048628586344e-05,32.1061897277832,36946980.0,5.5713204543857106e-05,2.8285052037187177
347,1.9757673726417124e-05,32.20500946044922,37102104.0,5.61111719038319e-05,2.8399685449207563
348,1.9816225176327862e-05,32.300445556640625,26201346.0,5.6532539977979594e-05,2.8528410166388523
349,1.9886982045136392e-05,32.41577911376953,28415458.0,5.704726384469759e-05,2.868573206091329
350,1.9948331100749783e-05,32.51578140258789,24732676.0,5.749474074118305e-05,2.8821829982069045
351,2.0009463696624152e-05,32.61542510986328,25258204.0,5.794907178087111e-05,2.8960832064003714
352,2.006429531320464e-05,32.70479965209961,23708510.0,5.8362106977146984e-05,2.908754385145933
353,2.0125149603700265e-05,32.803993225097656,17262680.0,5.8847200164819995e-05,2.9240627435634163
354,2.0186498659313656e-05,32.90399169921875,15737006.0,5.939361797825018e-05,2.9422446646460467
355,2.024953755608294e-05,33.006744384765625,30585522.0,6.000695931152373e-05,2.9633743064664553
356,2.0313882487243973e-05,33.111629486083984,35523872.0,6.064487094848626e-05,2.985390458302
357,2.0368332116049714e-05,33.200382232666016,35284464.0,6.116932494174977e-05,3.0031582651556405
358,2.0431803932297044e-05,33.30384063720703,29888674.0,6.175295341411995e-05,3.0223935986633843
359,2.0492641851888038e-05,33.40300750732422,22610572.0,6.228794539405649e-05,3.039527350560599
360,2.055399090750143e-05,33.50300598144531,21073342.0,6.281192230520757e-05,3.055947751844319
361,2.0614295863197185e-05,33.60130310058594,25464260.0,6.33216497042028e-05,3.071734786597843
362,2.0675943233072758e-05,33.701786041259766,22917212.0,6.385248882202013e-05,3.088250344965311
