timestep_number,analysis_time,cycle_time,total_volume_delivered,volumetric_flowrate
359,2.17176948353881e-05,35.39984130859375,8.767890921350936e-05,4.037210665224015
360,2.1731331798946485e-05,35.42206954956055,8.779799879492649e-05,4.040157299479586
361,2.1786441720905714e-05,35.51190185546875,8.827407638704574e-05,4.0517895266182995
362,2.1840502085979097e-05,35.60001754760742,8.875169324592149e-05,4.063628798300257
363,2.190289887948893e-05,35.701725006103516,8.929807370362399e-05,4.076997944196673
364,2.1965846826788038e-05,35.80432891845703,8.982884883762426e-05,4.089478067746296
365,2.2033862478565425e-05,35.91519546508789,9.039849963185746e-05,4.102707808029448
366,2.2090669517638162e-05,36.007789611816406,9.087428755927599e-05,4.113695489705188
367,2.2149466531118378e-05,36.10363006591797,9.1362576638848e-05,4.124820636672683
368,2.2217383957467973e-05,36.21433639526367,9.194659621740638e-05,4.138497871460703
369,2.228156336059328e-05,36.318946838378906,9.256951688715558e-05,4.154534194439522
370,2.2334366803988814e-05,36.4050178527832,9.312509130102463e-05,4.169587260669191
371,2.2403219190891832e-05,36.51724624633789,9.38785243081341e-05,4.190403330352675
372,2.245442556159105e-05,36.600711822509766,9.445855266120967e-05,4.206678652371485
373,2.2520065613207407e-05,36.707706451416016,9.519674054454489e-05,4.227196411395648
374,2.2581249140785076e-05,36.807437896728516,9.585125275709416e-05,4.24472765698212
375,2.2644029741059057e-05,36.909767150878906,9.647801202227141e-05,4.260637930859701
376,2.269956166855991e-05,37.00028610229492,9.701516874172032e-05,4.273878507358645
377,2.2762011212762445e-05,37.10207748413086,9.76149516524828e-05,4.288502924458231
378,2.282282912347e-05,37.201210021972656,9.819574300452603e-05,4.302522814910174
379,2.289301119162701e-05,37.315608978271484,9.885898002854616e-05,4.3183039225832935
380,2.294796286150813e-05,37.40517807006836,9.937557650292724e-05,4.330474870587111
381,2.301087079104036e-05,37.507720947265625,9.99719874172864e-05,4.344554724813459
382,2.307157228642609e-05,37.60666275024414,0.00010054060450360857,4.357769954098904
383,2.3129685359890573e-05,37.701385498046875,0.00010108920256934045,4.370539460283376
384,2.319369923498016e-05,37.805728912353516,0.00010170005913075236,4.38481408680901
385,2.3265452909981832e-05,37.92268753051758,0.00010235856278030761,4.399594676980976
386,2.331609903194476e-05,38.00524139404297,0.00010281504827175452,4.409616211137652
387,2.3374223019345663e-05,38.09998321533203,0.00010335300388822398,4.421665858269767
388,2.337906880711671e-05,38.10788345336914,0.0001033984311488597,4.422692452035758
389,2.3437491108779795e-05,38.20310974121094,0.0001039207117026216,4.433952048036933
390,2.350591603317298e-05,38.31464385986328,0.00010447205817185366,4.444500611012833
391,2.3565698938909918e-05,38.41209030151367,0.00010492454285809044,4.452426517460379
392,2.3621731088496745e-05,38.503421783447266,0.0001053377882816146,4.459359387632338
393,2.3692811737419106e-05,38.61928176879883,0.0001058380021332281,4.4670933659627
394,2.3752323613734916e-05,38.716285705566406,0.00010627980650747647,4.474501452397675
395,2.381388003414031e-05,38.81662368774414,0.00010680355573720677,4.4849287719636575
396,2.3866559786256403e-05,38.90249252319336,0.00010727934721208386,4.494964845074188
397,2.3931161194923334e-05,39.00779342651367,0.00010784126802935668,4.506311547148566
398,2.3991673515411094e-05,39.10642623901367,0.00010832408651734503,4.515070049105281
399,2.405643681413494e-05,39.21199035644531,0.00010880287597582814,4.522817606633181
400,2.412169851595536e-05,39.31836700439453,0.00010927759026595583,4.5302610093428495
401,2.4179997126339003e-05,39.413394927978516,0.0001097249545200999,4.537839849475322
402,2.4241182472906075e-05,39.513126373291016,0.00011025019147348607,4.548053363185178
403,2.4302593374159187e-05,39.61322784423828,0.00011084246579335721,4.560931588116657
404,2.4355793357244693e-05,39.69994354248047,0.00011138739713032763,4.573343002895661
405,2.4364449927816167e-05,39.714054107666016,0.0001114769296198721,4.575392834648083
406,2.441831566102337e-05,39.80185317993164,0.00011202712949738732,4.587831980409916
407,2.4488608687533997e-05,39.91643142700195,0.00011271942340290371,4.602932932661212
408,2.455379035382066e-05,40.02267837524414,0.00011329099806039072,4.613992236142157
409,2.4603590645710938e-05,40.103851318359375,0.00011367625096529176,4.620311425361345
410,2.4669410777278244e-05,40.21113967895508,0.00011419287283487293,4.628925833123272
411,2.4731845769565552e-05,40.31290817260742,0.00011471350180342626,4.638291168085404
412,2.4791503165033646e-05,40.41014862060547,0.00011523466051329594,4.648151414869625
413,2.484684227965772e-05,40.5003547668457,0.00011574039407758263,4.658153047171716
414,2.4911721993703395e-05,40.60610580444336,0.00011637025197172919,4.6713050186230625
415,2.497639798093587e-05,40.71152877807617,0.0001170521973838247,4.686512341498121
416,2.5032300982275046e-05,40.802650451660156,0.00011766931738952708,4.7006992075098
417,2.5099634513026103e-05,40.91240310668945,0.00011837258286547984,4.716107830337025
418,2.5155515686492436e-05,41.00349044799805,0.00011890059001667217,4.726621051959484
419,2.521582973713521e-05,41.101802825927734,0.00011945178248776625,4.7371743755015245
420,2.5278375687776133e-05,41.20375061035156,0.00012000879372175384,4.747488335644387
421,2.5344286768813618e-05,41.311187744140625,0.00012056403222094787,4.757049717781092
422,2.5402998289791867e-05,41.40688705444336,0.00012105131001318667,4.765237104386644
423,2.547370968386531e-05,41.52214813232422,0.00012163671395439238,4.774990194358514
424,2.5525298042339273e-05,41.60623550415039,0.00012205451691966246,4.7817078067887175
425,2.55877421295736e-05,41.7080192565918,0.00012253653660394375,4.788876485601262
426,2.5651082978583872e-05,41.81126403808594,0.00012302227731450524,4.795987655461437
427,2.5715948140714318e-05,41.916996002197266,0.0001235556446786315,4.804631118500905
428,2.5767312763491645e-05,42.0007209777832,0.00012400173585749245,4.812365844884842
429,2.582965862529818e-05,42.10234451293945,0.00012461171557663208,4.824365563027008
430,2.589570067357272e-05,42.209991455078125,0.00012534945585000607,4.840550847806512
431,2.595778278191574e-05,42.311187744140625,0.0001261008266981749,4.857919790669748
432,2.6027244530268945e-05,42.424407958984375,0.00012701687676205573,4.880150744130394
433,2.607683745736722e-05,42.505245208740234,0.00012768402035032576,4.896453435316886
434,2.61397708527511e-05,42.607826232910156,0.00012850063141767726,4.915905045286697
435,2.6198089472018182e-05,42.702884674072266,0.00012923281692600467,4.932909976662094
436,2.626847526698839e-05,42.8176155090332,0.00013007644866880124,4.951808102553573
437,2.6327943487558514e-05,42.914546966552734,0.0001307520274380426,4.96628335212853
438,2.6382345822639763e-05,43.00322341918945,0.0001313403518490863,4.97834243899486
439,2.6444757168064825e-05,43.10495376586914,0.00013199352465963354,4.991292747396877
440,2.6514468117966317e-05,43.21858215332031,0.00013271810010996455,5.005497357875876
441,2.657780896697659e-05,43.32182693481445,0.0001333920118067359,5.018924320378624
442,2.664081875991542e-05,43.42453384399414,0.0001340886392704197,5.033202638357854
443,2.6691699531511404e-05,43.507469177246094,0.0001346539411844122,5.044787089163951
444,2.675069663382601e-05,43.603633880615234,0.00013527531643906513,5.056889481824213
445,2.6809810151462443e-05,43.699989318847656,0.00013584175534826204,5.066867485477215
446,2.6816422177944332e-05,43.71076965332031,0.00013590106232080925,5.067829758161535
447,2.6872770831687376e-05,43.802616119384766,0.00013639321960603746,5.075517536331149
448,2.6935786081594415e-05,43.905330657958984,0.00013693591138788243,5.083791168116403
449,2.6997848181053996e-05,44.006492614746094,0.00013746960582696074,5.091872689447575
450,2.705751649045851e-05,44.10375213623047,0.0001379871890512693,5.099772889353268
451,2.711679735512007e-05,44.20037841796875,0.00013852429729130475,5.108431334172626
452,2.717926872719545e-05,44.302207946777344,0.0001391047808126414,5.11804722227327
453,2.724701516854111e-05,44.412635803222656,0.00013972878831725199,5.128223677086663
454,2.730742926360108e-05,44.5111083984375,0.0001402857032686522,5.137272421891553
455,2.7364942070562392e-05,44.604854583740234,0.00014083263526889418,5.146462028158053
456,2.7427293389337137e-05,44.70648956298828,0.00014148425243020328,5.158520398706489
457,2.7494674213812687e-05,44.81631851196289,0.00014225674207786669,5.173974456711337
458,2.755009882093873e-05,44.90666198730469,0.00014289416493714791,5.186702445820084
459,2.7613901693257503e-05,45.010658264160156,0.0001436300175952313,5.201366296972857
460,2.767187834251672e-05,45.10516357421875,0.00014432811325602507,5.2156962917212155
461,2.7731843147194013e-05,45.202903747558594,0.00014508905302929373,5.2318575530373375
462,2.7791875254479237e-05,45.300758361816406,0.00014586773721395865,5.248574839887749
463,2.785298420349136e-05,45.40036392211914,0.00014664154813779224,5.264841536061001
464,2.792031409626361e-05,45.51011276245117,0.0001474599633246779,5.2814578953612665
465,2.7983855034108274e-05,45.613685607910156,0.00014817535976424315,5.295030280268348
466,2.8043285055900924e-05,45.71055603027344,0.00014879667321918236,5.30596443756764
467,2.8106613171985373e-05,45.813777923583984,0.00014945346610130723,5.3173772729854045
468,2.8162652597529814e-05,45.90512466430664,0.00015004922330434732,5.327950653253037
469,2.822336864483077e-05,46.00408935546875,0.0001507120826491906,5.33997498830793
470,2.8289514375501312e-05,46.111907958984375,0.00015146450552574423,5.3540864475535965
471,2.8347385523375124e-05,46.20623779296875,0.00015213455781834867,5.366793268920663
472,2.841101559170056e-05,46.30995559692383,0.0001528742108555956,5.380807678703794
473,2.8469821700127795e-05,46.40580749511719,0.00015356373063175917,5.39391262260943
474,2.8535088858916424e-05,46.5121955871582,0.00015435698362372305,5.409374555898422
475,2.8592114176717587e-05,46.60514450073242,0.00015508067903082626,5.423896885425411
476,2.8658831070060842e-05,46.71389389038086,0.00015591773813743872,5.440477937019631
477,2.8724502044497058e-05,46.82093811035156,0.00015672445972558002,5.456124512891417
478,2.878647683246527e-05,46.921958923339844,0.00015748314596121077,5.470733597506518
479,2.8845341148553416e-05,47.017906188964844,0.0001581856367880177,5.483923243388323
480,2.8898140953970142e-05,47.10396957397461,0.00015878783113975814,5.494742080214791
481,2.8961527277715504e-05,47.20729064941406,0.00015947911549650453,5.506585131621011
482,2.9020860893069766e-05,47.30400466918945,0.00016010795891055016,5.516995498530653
483,2.908656642830465e-05,47.411102294921875,0.00016078744027949398,5.527893458164553
484,2.9142973289708607e-05,47.503047943115234,0.00016134039898194064,5.536168097128082
485,2.9203003578004427e-05,47.600894927978516,0.00016189720087911321,5.543854434242287
486,2.9266515412018634e-05,47.70442199707031,0.0001624977484729314,5.55234356346365
487,2.933239193225745e-05,47.811798095703125,0.00016317996083471873,5.563131749077248
488,2.9400278435787186e-05,47.922454833984375,0.00016393517226168954,5.5759734595622445
489,2.9462376915034838e-05,48.02367401123047,0.00016467515727669382,5.5893371316100104
490,2.951156784547493e-05,48.10385513305664,0.00016528403898533547,5.6006525932738205
491,2.9572307539638132e-05,48.20286178588867,0.0001660218014495524,5.6140969461723635
492,2.9633412850671448e-05,48.30246353149414,0.00016674168719998537,5.626813490576644
493,2.969483466586098e-05,48.40258026123047,0.0001674677948579305,5.639627118397862
494,2.9761125915683806e-05,48.51063537597656,0.00016822961768504612,5.652663080074899
495,2.9820990675943904e-05,48.60821533203125,0.00016886929516592405,5.662766103278658
496,2.9877544875489548e-05,48.70039749145508,0.00016948070038734812,5.672510947389922
497,2.994315218529664e-05,48.80733871459961,0.0001702521078959212,5.685844524395872
498,3.00011506624287e-05,48.90187454223633,0.0001709671500284109,5.6986864254682725
499,3.007206214533653e-05,49.017459869384766,0.0001717936032128467,5.712731051917165
500,3.0122841053525917e-05,49.1002311706543,0.00017233766958283406,5.721162531668364
501,3.019143514393363e-05,49.212039947509766,0.00017302376763566083,5.7308891349746425
502,3.0249311748775654e-05,49.30637741088867,0.0001735488815905122,5.7372836457192
503,3.0312514354591258e-05,49.40939712524414,0.00017407834334690902,5.742787988834136
504,3.036829366465099e-05,49.50032043457031,0.00017454713982671671,5.747676894665023
505,3.0431245249928907e-05,49.602928161621094,0.00017510848878717295,5.754233431758171
506,3.0492063160636462e-05,49.702064514160156,0.0001756893132247241,5.761804712890964
507,3.0556511774193496e-05,49.80711364746094,0.00017632913646245234,5.770591151420992
508,3.061780444113538e-05,49.907020568847656,0.00017692945509649297,5.778646063164026
509,3.0675459129270166e-05,50.000999450683594,0.00017746434526813508,5.785222138657435
510,3.073826155741699e-05,50.10336685180664,0.00017803139122220021,5.791849707884411
511,3.080066016991623e-05,50.205074310302734,0.0001786019752330702,5.798641141059542
512,3.086695869569667e-05,50.313140869140625,0.0001791721420425511,5.804658107360946
513,3.093148916377686e-05,50.41832733154297,0.00017967179180061293,5.80870163894412
514,3.0991999665275216e-05,50.51696014404297,0.00018012170405028337,5.8118774521057945
515,3.104808274656534e-05,50.608375549316406,0.0001805356713568355,5.814712387572693
516,3.111107798758894e-05,50.711055755615234,0.0001810154900866755,5.818361233220126
517,3.1170515285339206e-05,50.80794143676758,0.0001814939883523443,5.822617518219485
518,3.123305214103311e-05,50.909873962402344,0.0001820262016720462,5.8279991609563275
519,3.1290717743104324e-05,51.003868103027344,0.00018253603647011958,5.833552236440657
520,3.1353738449979573e-05,51.10659408569336,0.00018305658164676156,5.838429185687132
521,3.141452543786727e-05,51.2056770324707,0.00018350890154021797,5.841530278824941
522,3.1473246053792536e-05,51.3013916015625,0.00018396087723289206,5.844992185377864
523,3.154114165226929e-05,51.41205978393555,0.00018455743445953957,5.8513238516926425
524,3.160472260788083e-05,51.51569747924805,0.0001851215870716977,5.857402685304269
525,3.1666313589084893e-05,51.616092681884766,0.00018562310038922349,5.861847476089108
526,3.172020296915434e-05,51.70392990112305,0.00018602792881096053,5.86465127577713
527,3.178411498083733e-05,51.808109283447266,0.00018648131090424186,5.8671229643069065
528,3.184122761012986e-05,51.90119934082031,0.00018690463424699805,5.8698941050732865
529,3.191338691976853e-05,52.018821716308594,0.00018745112114970823,5.873745761331052
530,3.196471152477898e-05,52.10247802734375,0.000187838387435475,5.876429927730243
531,3.2033451134338975e-05,52.21452713012695,0.00018840518768978702,5.881513886832564
532,3.20890212606173e-05,52.30510330200195,0.00018890627257727325,5.88694404366633
533,3.21487314067781e-05,52.40243148803711,0.00018944946540495186,5.892906410764599
534,3.221205042791553e-05,52.50564193725586,0.00019000008122462716,5.898416235557913
535,3.227140769013204e-05,52.602394104003906,0.00019049211153132249,5.90281382703895
536,3.233686220482923e-05,52.709083557128906,0.00019101017591907605,5.906886534295536
537,3.240011210436933e-05,52.81218338012695,0.00019149442935800193,5.910301444055124
538,3.245435800636187e-05,52.900604248046875,0.00019191098940247523,5.913257916390022
539,3.2519263186259195e-05,53.00639724731445,0.00019241912952686212,5.917081467213795
540,3.2584172004135326e-05,53.11220169067383,0.0001929642353983497,5.9220235939664265
541,3.264699626015499e-05,53.214603424072266,0.0001935264943736259,5.927849926267831
542,3.270965680712834e-05,53.316741943359375,0.000194094492438377,5.933859030770339
543,3.276815186836757e-05,53.412086486816406,0.00019465786419188018,5.940459046144477
544,3.2831125281518325e-05,53.514732360839844,0.0001953303880833609,5.9495489846435
545,3.289271626272239e-05,53.61512756347656,0.00019603496434993315,5.959829002389242
546,3.2947496947599575e-05,53.70441818237305,0.00019668616299575235,5.9696845350214724
547,3.3016298402799293e-05,53.816566467285156,0.0001975054476633308,5.982059080450559
548,3.306761209387332e-05,53.90020751953125,0.00019810206656163088,5.9908186293964265
549,3.3134081604657695e-05,54.00855255126953,0.00019881964454456356,6.000457381520279
550,3.319784445920959e-05,54.11248779296875,0.00019941442638690793,6.006848626329632
551,3.32561248796992e-05,54.20748519897461,0.00019988390647789482,6.010438895119483
552,3.332233973196708e-05,54.31541442871094,0.00020039294206251955,6.01377165212312
553,3.337649104651064e-05,54.40367889404297,0.00020081849885314094,6.01676487121721
554,3.344585275044665e-05,54.51673889160156,0.0002013414663687031,6.019923243428569
555,3.349874896230176e-05,54.602962493896484,0.00020172077135099535,6.021740441053615
556,3.356200613779947e-05,54.70606994628906,0.00020216696888742116,6.0236854750982545
557,3.362206189194694e-05,54.80396270751953,0.0002025909435043234,6.025535975616278
558,3.368710895301774e-05,54.90998840332031,0.00020306554688209215,6.027989732372129
559,3.3744694519555196e-05,55.00385284423828,0.0002035109733731105,6.030902821039764
560,3.3812295441748574e-05,55.11404037475586,0.00020405961263217517,6.035071265236241
561,3.386874232091941e-05,55.206050872802734,0.00020450367195498802,6.0381241800252505
562,3.3927903132280335e-05,55.30248260498047,0.0002049413475383602,6.040495539595283
563,3.398990156711079e-05,55.40353775024414,0.0002053735099107824,6.042191958258135
564,3.405955794733018e-05,55.5170783996582,0.00020582395291612125,6.043060019581233
565,3.411388024687767e-05,55.60562515258789,0.00020616137689193604,6.043328269899913
566,3.417306288611144e-05,55.702091217041016,0.00020654610595974366,6.044120383592769
567,3.4237200452480465e-05,55.806636810302734,0.00020698685991910745,6.04567129273303
568,3.43074461852666e-05,55.921138763427734,0.00020743964915414712,6.046490550008718
569,3.436384940869175e-05,56.0130729675293,0.0002077674523019977,6.046105307673897
570,3.441807348281145e-05,56.10145950317383,0.00020807392059118802,6.045484233598987
571,3.448385541560128e-05,56.208683013916016,0.00020843420662803637,6.044399737673647
572,3.45439366356004e-05,56.306617736816406,0.00020877145095111037,6.04364966139829
573,3.4614760807016864e-05,56.422061920166016,0.00020921674403238935,6.044148194430925
574,3.467144415481016e-05,56.51445388793945,0.00020960618495658736,6.045499115083948
575,3.4730554034467787e-05,56.610801696777344,0.0002100341800270577,6.047533241727518
576,3.4792035876307636e-05,56.71101760864258,0.00021049825437546607,6.050185022912363
577,3.485476554487832e-05,56.81326675415039,0.00021101445869387304,6.054106386748605
578,3.490788003546186e-05,56.899845123291016,0.00021149672512282274,6.058710093765924
579,3.492270479910076e-05,56.924007415771484,0.00021163453513763452,6.060084302035047
580,3.4969263651873916e-05,56.999900817871094,0.0002120299841241384,6.063324244826535
581,3.498334262985736e-05,57.022850036621094,0.00021213743819672564,6.063955650014757
582,3.50385598721914e-05,57.11285400390625,0.00021252929890951594,6.065583165653772
583,3.509428643155843e-05,57.20368576049805,0.00021290480020240275,6.06665135128517
584,3.515651769703254e-05,57.30512237548828,0.00021335124823050356,6.068611518043265
585,3.522484621498734e-05,57.416500091552734,0.00021387996847766337,6.071849602189676
586,3.527944500092417e-05,57.505496978759766,0.00021433593769936319,6.075377254198543
587,3.534419374773279e-05,57.61103439331055,0.00021490729511734307,6.080412999408953
588,3.540361285558902e-05,57.707889556884766,0.00021541901355620356,6.08466187998653
589,3.546188963809982e-05,57.802879333496094,0.00021588764955843425,6.087877768546412
590,3.552514317561872e-05,57.905982971191406,0.00021636834212902234,6.090569179676613
591,3.5584344004746526e-05,58.002479553222656,0.00021681796139517138,6.093071755552117
592,3.5654757084557787e-05,58.117252349853516,0.0002173751049196414,6.0966648687052025
593,3.5713990655494854e-05,58.21380615234375,0.00021788293495158617,6.100772581068683
594,3.577881579985842e-05,58.3194694519043,0.00021848862251118626,6.106647680386639
595,3.583789657568559e-05,58.415771484375,0.00021906717796982823,6.112724208218612
596,3.5889926948584616e-05,58.500579833984375,0.00021958221952935648,6.11821305303649
597,3.595563612179831e-05,58.60768508911133,0.00022022559531999314,6.124925577007943
598,3.601648495532572e-05,58.706871032714844,0.0002208008441831021,6.130549509675361
599,3.6078716220799834e-05,58.80830764770508,0.00022137755165970018,6.13595978041129
600,3.614627348724753e-05,58.918426513671875,0.0002220336944190126,6.142644123393425
601,3.61973543476779e-05,59.001686096191406,0.00022256717032970792,6.148713748301493
602,3.6262095818528906e-05,59.107215881347656,0.0002232795277674115,6.157380667813524
603,3.6321089282864705e-05,59.20337677001953,0.00022390501573127684,6.164600791224317
604,3.638854104792699e-05,59.31332015991211,0.00022457852220033272,6.171682505889493
605,3.644727621576749e-05,59.409061431884766,0.00022514034921968616,6.177151562351537
606,3.651430961326696e-05,59.51832580566406,0.00022573684701943602,6.182147476161448
607,3.6569505027728155e-05,59.60829162597656,0.00022622849929524038,6.18626090573845
608,3.6631412513088435e-05,59.70920181274414,0.0002268251038814434,6.192092751007038
609,3.6699584597954527e-05,59.8203239440918,0.00022754721761295826,6.200266845135919
610,3.675280458992347e-05,59.90707015991211,0.00022816769706696105,6.208171039265881
611,3.6809815355809405e-05,60.0,0.0002288892512343177,6.218158092395698
