droplet_id,volume,mass,ux,uy,uz,vx,vy,vz
1243,5.488039e-17,5.471574e-14,1.758726e-04,-5.171228e-06,4.908450e-04,5.685830e-01,6.092739e-01,6.156208e+00
1249,3.932953e-19,3.921154e-16,1.496095e-04,2.736125e-06,4.839984e-04,1.462240e+00,7.369505e-01,5.114619e+00
1255,1.354013e-17,1.349951e-14,1.846834e-04,-1.053198e-05,5.183104e-04,-8.841895e-01,4.251233e-01,4.178818e+00
1261,5.198634e-19,5.183038e-16,1.292973e-04,5.859954e-06,4.812545e-04,4.339016e-01,-8.041603e-01,6.158093e+00
1267,5.980163e-19,5.962222e-16,1.296189e-04,5.859851e-06,4.785505e-04,6.128741e-01,1.005407e+00,1.274858e+00
1273,5.568453e-19,5.551747e-16,1.398437e-04,2.226509e-05,4.785568e-04,9.675048e-02,-2.413351e-01,1.342255e+00
1279,2.445530e-19,2.438193e-16,1.472653e-04,1.133169e-05,4.847929e-04,-2.269826e-02,5.542434e-01,1.174543e-01
1285,3.223181e-18,3.213511e-15,1.765799e-04,1.250058e-05,5.099494e-04,9.843701e-01,2.654509e-02,5.937292e+00
1291,7.296591e-19,7.274701e-16,1.566400e-04,1.002936e-05,4.905069e-04,3.445709e-01,2.561958e-02,9.548043e+00
1297,1.384714e-16,1.380559e-13,1.990673e-04,1.505272e-05,5.347996e-04,-1.945671e+00,2.051846e-01,5.488482e+00
1303,7.952036e-17,7.928179e-14,1.854243e-04,1.805069e-06,5.202324e-04,-2.695375e-01,-9.960315e-01,9.527699e+00
1309,1.562219e-18,1.557532e-15,1.937199e-04,-1.791893e-05,5.066836e-04,5.541427e-03,6.395065e-01,6.947859e+00
1315,6.113144e-18,6.094805e-15,1.777374e-04,-6.252674e-06,4.990826e-04,1.133067e+00,-3.251128e-01,1.743708e+00
1321,8.148425e-17,8.123980e-14,1.605688e-04,3.167577e-06,4.835717e-04,-5.005132e-01,-3.698641e-01,2.282094e+00
1327,2.668496e-18,2.660491e-15,1.554838e-04,7.006157e-06,4.871325e-04,-4.834619e-01,-1.971751e-01,2.296878e+00
1333,3.375271e-16,3.365145e-13,1.910844e-04,-3.757643e-06,5.187897e-04,-3.427719e-01,9.101747e-01,8.663000e+00
1339,1.347435e-18,1.343393e-15,1.343746e-04,-7.778046e-07,4.754263e-04,-3.870815e-01,5.245086e-01,5.804485e-01
1345,3.183036e-19,3.173487e-16,1.292970e-04,5.078044e-06,4.777710e-04,2.734937e+00,9.063383e-01,1.296297e+00
1351,1.211356e-18,1.207721e-15,1.177570e-04,1.115299e-05,4.791614e-04,2.347539e-01,5.431838e-01,8.051345e+00
1357,2.011138e-18,2.005105e-15,1.461847e-04,1.165485e-05,4.796784e-04,-2.059104e-01,2.105477e-01,-2.330491e-03
1363,1.538349e-18,1.533734e-15,1.719128e-04,1.408066e-05,4.957126e-04,4.544723e-01,1.020581e+00,9.388761e+00
1369,5.536421e-18,5.519812e-15,1.570825e-04,1.021972e-05,4.854801e-04,4.517218e-01,-2.993544e-01,7.823185e+00
1375,4.264177e-18,4.251384e-15,1.914010e-04,-1.172056e-05,4.980209e-04,5.868198e-02,2.606290e-01,4.061816e+00
1381,5.456297e-19,5.439928e-16,1.746092e-04,-7.028765e-06,4.840046e-04,-6.511433e-02,-5.170308e-01,5.501462e+00
1387,3.553550e-18,3.542889e-15,1.518137e-04,4.051678e-06,4.822285e-04,-9.145252e-01,9.027596e-01,1.438467e+01
1393,4.501117e-18,4.487613e-15,1.932735e-04,-1.170677e-05,5.175765e-04,-6.778304e-01,3.037394e-01,8.228999e+00
1399,2.700937e-18,2.692835e-15,2.164003e-04,-1.875624e-05,5.388974e-04,-3.840808e-02,-7.803987e-03,1.637953e+00
1405,8.887191e-18,8.860530e-15,2.203126e-04,-1.492264e-05,5.413820e-04,1.374718e-01,2.400061e-02,1.142052e+01
1411,1.569081e-18,1.564374e-15,1.609373e-04,1.875625e-05,4.801227e-04,2.939680e-01,9.464016e-02,-1.104094e+00
1417,2.954534e-18,2.945671e-15,1.921851e-04,1.171807e-05,5.302157e-04,2.125819e-02,-1.308977e-01,3.278038e+00
1423,2.226995e-16,2.220314e-13,2.027673e-04,1.931449e-06,5.303244e-04,9.606003e-03,3.534136e-01,8.690172e+00
1429,2.074766e-17,2.068542e-14,1.828399e-04,-5.105812e-06,4.990864e-04,6.441105e-01,-1.629336e+00,4.730227e+00
1435,3.330157e-18,3.320166e-15,1.812495e-04,2.346454e-06,5.091388e-04,-5.798856e-02,1.502609e-02,3.681777e+00
1441,2.032600e-17,2.026502e-14,1.544130e-04,5.647620e-06,4.815733e-04,3.477678e-01,-1.908203e+00,5.301665e+00
1447,2.552914e-18,2.545255e-15,1.976522e-04,-1.483844e-05,5.114814e-04,1.529269e-01,1.134211e-01,4.736042e+00
1453,3.582936e-18,3.572187e-15,2.117217e-04,-5.477985e-06,5.490358e-04,-7.954990e-03,-7.202683e-02,7.853466e+00
1459,8.321791e-18,8.296825e-15,1.850462e-04,8.130913e-06,5.146961e-04,7.121753e-01,-1.052640e+00,6.420844e+00
1465,3.687207e-18,3.676146e-15,2.062496e-04,1.656112e-05,5.137403e-04,2.316039e-03,-1.801088e+00,2.406837e+00
1471,1.282241e-17,1.278394e-14,2.218177e-04,1.171393e-05,5.450214e-04,-4.572578e-02,8.591776e-01,5.168997e+00
1477,2.929033e-17,2.920246e-14,1.840508e-04,3.996449e-06,4.967705e-04,-2.709487e-01,-2.532076e-01,1.007740e+01
1483,2.779893e-18,2.771554e-15,1.554717e-04,-2.339974e-06,4.757666e-04,7.217150e-01,6.465582e-03,-1.758051e-01
1489,5.581842e-17,5.565097e-14,2.018673e-04,-9.728327e-06,5.164146e-04,-5.544201e-01,-5.208528e-02,1.271291e+01
1495,2.385283e-18,2.378127e-15,2.109374e-04,-1.563691e-06,5.457833e-04,-5.277924e-03,-1.919647e-02,6.415062e+00
1501,9.489346e-16,9.460878e-13,2.209489e-04,-2.214166e-06,5.365055e-04,-1.607456e-02,4.529610e-01,7.940744e+00
1507,4.966271e-19,4.951372e-16,1.203172e-04,1.289062e-05,4.746500e-04,-9.500591e-02,7.982967e-01,-1.279405e+00
1513,2.333391e-17,2.326391e-14,1.929734e-04,1.490749e-05,4.961627e-04,-1.979526e+00,-5.679084e-01,5.105206e+00
1519,3.574639e-17,3.563916e-14,1.795144e-04,8.468683e-06,5.032553e-04,-1.364961e+00,-7.468456e-01,1.078150e+01
1525,1.110382e-18,1.107051e-15,1.570431e-04,1.016017e-05,4.793340e-04,-1.198340e+00,-5.237899e-01,5.262233e+00
1531,2.620579e-18,2.612717e-15,1.945254e-04,-6.240634e-06,5.076712e-04,1.248090e-01,-4.562551e-01,1.889777e+01
1537,3.268013e-18,3.258209e-15,2.069943e-04,-1.322790e-05,5.170861e-04,4.614692e-01,-5.139444e-01,6.391281e+00
1543,1.963325e-18,1.957435e-15,2.124976e-04,-1.184747e-05,5.325585e-04,-9.468586e-03,9.451692e-02,7.648018e+00
1549,1.275363e-18,1.271537e-15,1.203079e-04,1.289070e-05,4.726779e-04,2.916105e-01,-5.408913e-01,-4.442968e+00
1555,1.118295e-17,1.114940e-14,1.811973e-04,1.158643e-05,4.960875e-04,-7.014143e-01,-4.471414e-01,9.838447e+00
1561,2.822548e-18,2.814081e-15,1.961303e-04,8.577333e-06,5.213402e-04,1.245927e+00,7.702234e-01,7.228386e+00
1567,1.395018e-18,1.390833e-15,1.719705e-04,1.381517e-05,4.843263e-04,-3.264012e-01,6.822656e-01,2.924437e+00
1573,1.105014e-17,1.101699e-14,1.680605e-04,1.467325e-05,4.804271e-04,-9.297197e-01,-4.178087e-01,4.692657e+00
1579,3.155174e-18,3.145709e-15,1.767886e-04,1.093983e-05,4.936583e-04,-4.939205e-01,1.566336e-02,7.242325e+00
1585,5.083021e-18,5.067772e-15,1.796881e-04,1.562468e-05,4.909571e-04,2.151435e-01,-5.271924e-01,-2.509314e+00
1591,1.760427e-17,1.755146e-14,1.777048e-04,1.657218e-05,4.831528e-04,1.342304e-01,9.673382e-01,5.552201e+00
1597,6.787112e-18,6.766751e-15,1.945292e-04,-6.257819e-06,5.033652e-04,2.091279e-02,3.358952e-01,1.678886e+01
1603,1.647382e-18,1.642440e-15,1.945323e-04,-6.249900e-06,5.103454e-04,-1.452002e-01,8.217875e-02,1.982446e+01
1609,1.228566e-17,1.224881e-14,1.984204e-04,-2.427252e-05,4.822375e-04,-1.202160e+00,-1.595576e-01,2.079570e+00
1615,2.422677e-18,2.415409e-15,1.945712e-04,-6.191815e-06,5.143391e-04,6.613828e-02,9.815263e-01,2.083253e+01
1621,2.679091e-19,2.671054e-16,1.363286e-04,8.984086e-06,4.738690e-04,8.364342e-01,6.826092e-01,-1.416876e+00
1627,9.606193e-18,9.577374e-15,1.820407e-04,2.430794e-05,4.857725e-04,-1.047483e-02,4.871054e-02,1.723093e+00
1633,2.293182e-18,2.286302e-15,1.992360e-04,1.642567e-05,4.929644e-04,6.949190e-01,1.084020e-01,6.796735e+00
1639,4.340848e-19,4.327825e-16,2.164046e-04,6.646200e-06,5.369999e-04,7.346041e-02,3.904979e-01,4.661968e+00
1645,2.527317e-18,2.519736e-15,2.218709e-04,1.248283e-05,5.309732e-04,1.318954e-02,1.664589e-01,4.688127e+00
1651,3.741331e-17,3.730107e-14,2.143224e-04,9.617267e-06,5.253426e-04,5.366312e-01,-4.384263e-01,5.161393e+00
1657,4.381860e-19,4.368715e-16,2.304632e-04,1.133027e-05,5.456051e-04,6.417659e-02,-1.884071e-01,1.569238e+00
1663,1.105289e-16,1.101973e-13,2.105735e-04,-2.355674e-05,4.963820e-04,-1.380460e-02,-1.361665e-01,6.818069e-01
1669,6.327828e-18,6.308845e-15,1.828124e-04,5.468022e-06,4.899288e-04,-9.718555e-03,-1.797468e-02,1.002998e+01
1675,1.079340e-17,1.076102e-14,1.944574e-04,-6.268468e-06,4.947693e-04,6.328252e-02,2.891068e-01,9.965739e+00
1681,5.150936e-19,5.135483e-16,2.027347e-04,-1.796684e-05,4.980703e-04,-7.183045e-01,-4.377411e-02,-2.214444e+00
1687,1.403310e-17,1.399100e-14,2.139475e-04,-6.996991e-06,5.257089e-04,1.002213e-01,-1.533890e-01,1.369034e+01
1693,3.026454e-17,3.017374e-14,2.383889e-04,-1.964329e-05,5.418380e-04,3.021885e+00,-4.384057e+00,3.373922e+01
1699,1.701467e-17,1.696363e-14,2.010317e-04,2.422054e-05,4.888878e-04,-4.409321e-02,3.627770e-02,1.402804e+00
1705,2.513701e-17,2.506160e-14,2.068320e-04,1.063992e-05,5.042377e-04,-5.995880e-01,2.912294e+00,1.142900e+01
1711,3.317564e-18,3.307611e-15,2.023512e-04,4.681852e-06,5.114498e-04,4.672378e-01,-1.337514e-02,4.442518e+00
1717,1.364581e-16,1.360487e-13,2.300799e-04,9.808118e-06,5.312568e-04,-4.557574e-01,3.827445e-01,8.332241e+00
1723,1.292838e-17,1.288959e-14,1.975069e-04,-9.300560e-06,4.981008e-04,7.833971e-01,3.432225e+00,1.080039e+01
1729,1.000079e-17,9.970783e-15,1.956968e-04,-6.171605e-06,4.868867e-04,-4.325914e-01,-5.269074e-01,7.611057e+00
1735,2.843843e-19,2.835311e-16,1.957041e-04,-6.644170e-06,4.910167e-04,-8.325076e-01,-3.549703e-02,1.024831e+01
1741,1.642640e-17,1.637712e-14,1.724365e-04,1.005114e-05,4.789519e-04,6.462904e-01,3.973029e+00,-1.395968e+00
1747,5.237524e-18,5.221811e-15,1.786361e-04,8.061201e-06,4.828428e-04,1.055537e+00,-1.009483e+00,1.099200e+00
1753,1.488556e-18,1.484091e-15,1.811782e-04,5.213715e-06,4.827491e-04,-2.346326e-01,8.760466e-01,6.090102e+00
1759,1.383901e-17,1.379750e-14,2.127514e-04,-1.114739e-05,5.134228e-04,-1.203203e-01,8.226088e-01,6.795272e+00
1765,1.998675e-18,1.992679e-15,2.367177e-04,1.327917e-05,5.375038e-04,1.542991e-01,-7.354993e-02,-1.018159e-01
1771,3.296847e-18,3.286956e-15,1.914057e-04,-4.681966e-06,4.867272e-04,-4.858832e-01,-4.899371e-01,-9.940002e-01
1777,4.208751e-18,4.196125e-15,2.055245e-04,-1.015943e-05,4.943091e-04,7.262147e-02,-9.108229e-02,9.007457e+00
1783,2.304795e-18,2.297880e-15,1.859339e-04,1.287764e-08,4.836066e-04,4.822102e-02,-2.605217e-01,-3.284518e-01
1789,1.451705e-16,1.447350e-13,2.181872e-04,-3.258015e-06,5.164451e-04,2.263254e-01,-1.301571e+00,8.815987e+00
1795,1.096992e-18,1.093701e-15,2.117156e-04,-3.119905e-06,5.216447e-04,-1.323056e-01,-8.863606e-02,7.293253e+00
1801,2.407903e-18,2.400679e-15,2.357695e-04,-1.816107e-05,5.387700e-04,1.025816e+00,-2.853830e+00,3.493091e+01
1807,8.980429e-19,8.953487e-16,1.542970e-04,6.640565e-06,4.746612e-04,-1.792147e+00,2.547549e-01,-1.454032e+00
1813,1.697432e-17,1.692340e-14,1.857042e-04,1.996867e-05,4.768500e-04,-5.305027e-01,1.724300e-01,-7.575110e-01
1819,5.395174e-17,5.378988e-14,1.946725e-04,8.575193e-06,4.895577e-04,-9.467865e-01,-6.848844e-01,3.604344e+00
1825,1.289557e-16,1.285688e-13,2.075265e-04,6.775525e-06,4.916917e-04,-1.678825e+00,1.026347e+00,8.848877e+00
1831,2.450780e-19,2.443428e-16,1.550784e-04,7.421691e-06,4.738690e-04,-1.398102e+00,1.393880e+00,-1.742376e+00
1837,2.194515e-18,2.187932e-15,2.414226e-04,1.406039e-05,5.481699e-04,7.247606e-03,-6.297275e-03,1.934379e+00
1843,6.928248e-18,6.907464e-15,2.036657e-04,-1.024653e-05,4.976836e-04,-1.803161e+00,7.186255e-01,7.776928e+00
1849,8.035343e-18,8.011237e-15,2.062823e-04,-3.525855e-06,5.179045e-04,4.151898e-01,5.431406e-01,1.186061e+01
1855,2.934649e-19,2.925845e-16,1.769524e-04,1.445258e-05,4.785538e-04,2.876228e-01,-1.399001e+00,3.959587e+00
1861,1.121163e-17,1.117799e-14,1.812480e-04,1.309990e-05,4.803598e-04,-2.385630e-02,-9.554832e-01,6.920536e-01
1867,1.621265e-17,1.616402e-14,2.241198e-04,2.217769e-05,4.997242e-04,-1.088641e+00,1.036736e+00,2.560767e+00
1873,2.596443e-17,2.588654e-14,2.132769e-04,1.455127e-05,4.956391e-04,-4.753939e-01,-6.561202e-01,1.169095e+01
1879,1.010970e-18,1.007937e-15,2.226586e-04,1.174429e-05,5.179101e-04,2.746612e-04,-1.433400e-01,4.190148e+00
1885,1.714582e-17,1.709439e-14,2.423282e-04,1.680845e-05,5.323974e-04,2.153638e-01,-8.100559e-01,3.749612e+00
1891,1.157112e-17,1.153641e-14,2.076284e-04,-5.469628e-06,5.007953e-04,3.477623e-01,1.381181e-01,7.725706e+00
1897,1.877431e-17,1.871799e-14,2.069824e-04,-1.630583e-05,4.796258e-04,-1.440646e+00,-1.835879e-01,2.724410e+00
1903,4.120661e-17,4.108299e-14,2.324068e-04,-1.758899e-05,5.085130e-04,2.645687e+00,-2.867749e+00,2.771511e+01
1909,1.021016e-17,1.017953e-14,2.328107e-04,-1.174145e-05,5.157863e-04,-1.817181e-01,1.773009e-01,2.309640e+01
1915,3.748130e-18,3.736886e-15,2.327598e-04,-1.253919e-05,5.227133e-04,8.413951e-01,2.899744e-01,2.711948e+01
1921,8.625863e-18,8.599985e-15,2.389904e-04,-1.861164e-05,5.268958e-04,1.271250e+00,-7.715344e-01,6.634075e+00
1927,8.141753e-18,8.117328e-15,2.326698e-04,-1.312976e-05,5.268365e-04,7.434362e-01,1.577861e-01,2.772639e+01
1933,1.194448e-18,1.190865e-15,1.957027e-04,1.486588e-05,4.820480e-04,-8.389258e-01,1.398424e+00,7.773301e+00
1939,2.081898e-18,2.075653e-15,1.881975e-04,1.320518e-05,4.780904e-04,4.424313e-01,5.970111e-01,-3.274995e+00
1945,1.672827e-17,1.667809e-14,2.104773e-04,8.487482e-06,4.995938e-04,-4.011573e-01,-1.765734e+00,1.743711e+01
1951,6.781644e-17,6.761299e-14,2.041500e-04,1.591682e-05,4.805717e-04,-3.228066e-01,-3.779382e-01,5.384082e+00
1957,4.693822e-19,4.679741e-16,1.550779e-04,6.640341e-06,4.730877e-04,7.959055e-01,5.455166e-01,-2.111779e+00
1963,3.125266e-18,3.115890e-15,2.140597e-04,-7.033219e-06,5.046077e-04,-4.682297e-02,-1.532439e-02,6.324974e+00
1969,7.903157e-19,7.879447e-16,2.068850e-04,-1.029024e-05,4.847924e-04,1.425566e-01,5.005865e-01,2.339788e+00
1975,1.405882e-16,1.401665e-13,2.305500e-04,-1.078952e-06,5.212292e-04,8.757178e-01,7.048441e-01,6.712197e+00
1981,2.482713e-19,2.475265e-16,1.769535e-04,1.367152e-05,4.777737e-04,-2.917892e-01,-1.708945e+00,1.444224e+00
1987,3.272630e-18,3.262812e-15,1.976906e-04,1.170897e-05,4.859818e-04,7.906356e-02,-3.052696e+00,8.763799e+00
1993,4.998090e-17,4.983096e-14,2.014845e-04,1.159619e-06,4.933135e-04,5.847433e-01,-4.251953e-01,5.791523e+00
1999,2.423282e-18,2.416012e-15,2.062499e-04,2.460941e-05,4.833835e-04,3.275393e-02,-5.984496e-02,3.329917e+00
2005,1.371437e-18,1.367323e-15,2.140897e-04,1.564526e-05,4.926042e-04,-1.395209e-01,2.272922e-01,1.401503e+01
2011,2.228529e-18,2.221844e-15,2.343918e-04,3.901813e-06,5.388557e-04,3.017452e-02,-2.128200e-01,3.299654e+00
2017,1.806488e-17,1.801068e-14,2.396666e-04,1.406162e-05,5.156227e-04,-4.717602e-01,4.836619e-01,8.409199e+00
2023,1.065085e-18,1.061890e-15,2.343938e-04,3.910982e-06,5.434696e-04,-6.737245e-04,-2.437414e-02,2.363964e+00
2029,1.182155e-18,1.178609e-15,1.984404e-04,-6.244902e-06,4.801089e-04,1.664296e+00,4.576259e-01,4.355865e+00
2035,3.209366e-18,3.199738e-15,2.156302e-04,-1.642459e-05,4.851808e-04,3.004203e-02,-8.264336e-02,-1.445974e+00
2041,2.952206e-18,2.943349e-15,2.117160e-04,-3.128266e-06,5.129155e-04,7.488607e-02,8.400231e-03,1.112998e+01
2047,4.627630e-18,4.613747e-15,2.117119e-04,-3.123229e-06,5.157129e-04,7.115690e-02,2.573418e-02,1.036580e+01
2053,5.061154e-18,5.045971e-15,2.328232e-04,-1.015439e-05,5.103293e-04,-1.274606e-01,-3.426836e-01,2.057209e+01
2059,2.494388e-18,2.486905e-15,2.496115e-04,-1.065314e-05,5.438259e-04,8.935089e-02,4.479085e-01,1.192714e+01
2065,4.367233e-18,4.354131e-15,1.976698e-04,1.560352e-05,4.769766e-04,3.900611e-01,-4.276329e-01,3.001273e+00
2071,8.058137e-19,8.033963e-16,2.142071e-04,1.523508e-05,4.897313e-04,-3.878652e-01,8.145621e-01,1.087588e+01
2077,3.675068e-18,3.664043e-15,2.142429e-04,1.539082e-05,4.837275e-04,3.282751e-01,4.676103e-01,7.376767e+00
2083,9.695135e-19,9.666049e-16,2.210988e-04,8.596798e-06,5.011446e-04,-7.952288e-02,-1.296953e-02,9.233552e-01
2089,3.063013e-17,3.053824e-14,2.489005e-04,1.405781e-05,5.346915e-04,2.173971e+00,4.939566e+00,1.285858e+01
2095,1.405383e-17,1.401167e-14,2.492887e-04,1.168705e-05,5.428483e-04,-1.666169e-01,-1.740023e-01,4.358568e+00
2101,9.752256e-19,9.722999e-16,2.140632e-04,-7.032158e-06,4.902420e-04,1.184286e-02,1.186181e-01,1.732371e-01
2107,4.400732e-17,4.387530e-14,1.874908e-04,6.907351e-06,4.638350e-04,8.428340e-01,-3.053167e-01,9.926183e-01
2113,6.454526e-18,6.435162e-15,2.195592e-04,-3.155798e-06,5.064933e-04,-9.615153e-02,8.121981e-02,7.535326e+00
2119,1.069408e-17,1.066200e-14,2.326843e-04,-1.011217e-05,5.046286e-04,2.847717e-01,1.845896e-01,1.810415e+01
2125,1.043107e-17,1.039977e-14,2.493215e-04,-1.584921e-05,5.177964e-04,6.677413e-01,-6.817167e-01,2.150445e+00
2131,4.853395e-17,4.838835e-14,2.030698e-04,6.606331e-06,4.813462e-04,-2.851163e-01,-7.295768e-01,2.057495e+00
2137,5.151200e-17,5.135746e-14,2.227027e-04,1.320892e-05,4.947141e-04,-4.860726e-01,1.163437e+00,2.952482e+00
2143,2.519716e-17,2.512157e-14,2.335206e-04,8.427355e-06,5.081149e-04,-1.821272e-01,-4.015944e-01,5.545575e+00
2149,1.909272e-18,1.903545e-15,2.398445e-04,8.588575e-06,5.183252e-04,-1.801147e-01,-4.992045e-02,2.418473e+00
2155,6.307688e-18,6.288765e-15,2.343691e-04,3.897573e-06,5.331526e-04,7.571653e-02,-1.326952e-02,1.156716e+01
2161,4.791496e-18,4.777121e-15,2.492690e-04,4.451770e-06,5.498819e-04,4.014549e-01,5.774559e-01,1.503226e+01
2167,3.368245e-18,3.358141e-15,1.999990e-04,2.355486e-06,4.851599e-04,-1.212762e-01,7.733002e-01,6.184659e+00
2173,2.454106e-18,2.446744e-15,2.148379e-04,-1.485488e-05,4.813326e-04,7.563044e-01,-6.881779e-01,-1.267358e+00
2179,2.334938e-17,2.327933e-14,2.259332e-04,-1.225027e-05,4.963801e-04,-7.690258e-01,3.594994e-01,1.934323e+00
2185,4.031518e-18,4.019424e-15,2.496091e-04,-1.131211e-05,5.383937e-04,5.358329e-02,-7.142263e-01,1.225599e+01
2191,1.377832e-18,1.373699e-15,2.429915e-04,-1.001225e-08,5.441871e-04,1.882885e-01,1.618340e-01,1.443535e+01
2197,1.028837e-18,1.025751e-15,1.810568e-04,1.337382e-05,4.738714e-04,-1.342203e+00,-7.823338e-01,-3.844968e+00
2203,4.807458e-18,4.793035e-15,2.078138e-04,8.579151e-06,4.848144e-04,-2.250507e-01,-1.103223e+00,1.138710e+01
2209,6.566169e-18,6.546471e-15,2.117332e-04,-3.081362e-06,4.965132e-04,-1.299873e-02,-1.040045e-01,4.517223e+00
2215,2.305409e-18,2.298493e-15,2.273626e-04,5.476364e-06,5.030816e-04,-2.677829e-01,-1.397550e-01,6.227462e+00
2221,8.167312e-18,8.142811e-15,2.319785e-04,9.375156e-06,5.030125e-04,-5.106695e-01,-2.207459e-01,5.407926e+00
2227,8.373956e-17,8.348834e-14,2.322146e-04,2.274626e-06,5.141193e-04,3.391066e-01,-1.354093e-01,9.551270e+00
2233,3.464839e-18,3.454444e-15,2.494782e-04,1.875437e-05,5.180093e-04,1.853584e-01,9.929186e-02,9.351948e-01
2239,1.337158e-18,1.333146e-15,2.140654e-04,-7.025474e-06,4.840110e-04,-1.055828e-02,2.400553e-01,-2.397050e+00
2245,1.881033e-17,1.875390e-14,2.192939e-04,-1.413760e-05,4.813185e-04,1.260211e-03,-3.751108e-01,4.914667e+00
2251,2.605652e-18,2.597835e-15,2.195369e-04,-3.120854e-06,5.014452e-04,1.274875e-02,-4.890750e-03,5.903406e+00
2257,8.065664e-18,8.041467e-15,2.429822e-04,-1.433163e-06,5.327942e-04,-4.101495e-02,1.120320e+00,1.442251e+01
2263,1.790725e-18,1.785353e-15,2.078974e-04,4.802586e-06,4.862228e-04,-2.603314e-01,1.104159e+00,1.146076e+01
2269,7.595290e-18,7.572505e-15,2.414475e-04,2.433664e-05,4.987588e-04,7.001855e-02,1.166465e-01,1.871063e+00
2275,8.190933e-17,8.166361e-14,2.486880e-04,1.991861e-05,5.075508e-04,1.817093e-01,1.397451e+00,9.907929e+00
2281,8.384561e-17,8.359408e-14,2.486905e-04,1.030943e-05,5.164851e-04,5.791110e-02,3.048771e-01,3.268268e+00
2287,2.748315e-18,2.740070e-15,2.453020e-04,1.571553e-06,5.212720e-04,1.530203e-01,-1.245406e-01,9.839190e+00
2293,1.371754e-18,1.367639e-15,2.453156e-04,4.669979e-06,5.284106e-04,-3.852579e-02,3.018746e-01,9.986085e+00
2299,3.691454e-18,3.680380e-15,2.283600e-04,-1.503746e-05,4.901859e-04,5.354164e+00,-4.500102e-02,4.122196e+00
2305,3.742206e-18,3.730979e-15,2.195323e-04,-3.128295e-06,4.972156e-04,-2.639100e-02,4.305003e-02,6.360907e+00
2311,2.427686e-18,2.420403e-15,2.320464e-04,-5.451156e-06,5.023454e-04,2.615071e-01,-1.214793e+00,9.641910e+00
2317,2.401804e-18,2.394599e-15,2.140606e-04,1.561883e-05,4.781398e-04,9.565223e-02,4.643220e-01,5.314651e+00
2323,2.486472e-18,2.479013e-15,2.321434e-04,-1.054784e-05,4.993150e-04,-4.681161e-01,-2.721225e-02,1.555654e+01
2329,7.479581e-18,7.457143e-15,2.493677e-04,-6.206457e-06,5.156020e-04,-4.978711e-04,9.477586e-03,9.062261e+00
2335,3.511261e-17,3.500727e-14,2.472081e-04,-4.743096e-06,5.206775e-04,5.532566e+00,-6.897840e-01,1.439982e+01
2341,1.870296e-17,1.864685e-14,2.453545e-04,-1.270783e-05,5.034334e-04,1.594725e-01,1.456252e-01,1.292037e+00
2347,2.999611e-18,2.990612e-15,2.429826e-04,-3.130816e-06,5.287888e-04,-3.030125e-01,4.649112e-01,1.352377e+01
2353,6.156831e-19,6.138360e-16,2.050779e-04,1.679727e-05,4.718744e-04,7.463402e-01,1.777490e+00,-3.254711e-01
2359,2.807736e-18,2.799313e-15,2.343738e-04,9.372565e-06,4.976225e-04,1.412442e-02,-3.262554e-04,5.655749e+00
2365,6.942848e-18,6.922019e-15,2.453498e-04,1.483643e-05,5.022085e-04,-4.283378e-01,-1.623226e-01,8.621039e+00
2371,1.504510e-18,1.499997e-15,2.496095e-04,1.567941e-06,5.258034e-04,3.095774e-02,6.367407e-02,4.937107e+00
2377,5.384839e-17,5.368685e-14,2.201769e-04,-2.341620e-07,4.840935e-04,-1.554437e+00,9.745997e-01,1.408008e+00
2383,2.980204e-17,2.971263e-14,2.311932e-04,-5.806181e-06,4.901983e-04,6.798023e-01,-5.176851e-01,9.157289e+00
2389,2.207039e-17,2.200418e-14,2.303910e-04,-3.053150e-06,4.972003e-04,1.202162e-01,1.777211e+00,7.858520e+00
2395,1.085473e-17,1.082217e-14,2.320299e-04,-9.352241e-06,4.939449e-04,-1.260873e-01,-4.781464e-02,1.325896e+01
2401,5.785245e-17,5.767889e-14,2.371950e-04,-3.875887e-06,5.036450e-04,5.705547e-01,1.632056e+00,7.910379e+00
2407,5.450964e-18,5.434611e-15,2.432747e-04,-3.904500e-06,5.113570e-04,-7.283816e-01,-1.843496e-01,9.986499e+00
2413,9.170949e-19,9.143436e-16,2.496083e-04,-6.880428e-06,5.189046e-04,1.097706e+00,-1.566961e+00,6.779067e+00
2419,1.042558e-18,1.039430e-15,2.181453e-04,2.734409e-06,4.712861e-04,3.893462e+00,-2.281301e+00,-6.071912e+00
2425,1.467700e-18,1.463297e-15,2.023607e-04,6.224501e-06,4.777712e-04,1.515117e+00,-4.721291e-01,5.875722e+00
2431,1.188882e-17,1.185315e-14,2.316498e-04,1.184516e-06,5.003690e-04,-2.111054e-01,1.781490e-02,7.127404e+00
2437,5.644510e-18,5.627577e-15,2.429905e-04,-3.857381e-06,5.052420e-04,7.725768e-01,3.696060e-01,8.651274e+00
2443,1.064712e-18,1.061518e-15,2.242337e-04,6.262088e-06,4.855637e-04,2.831921e-01,6.778025e-02,-1.005904e+00
